toolId	target	subject	category	educationLevels	expression	additionalBranches	symbolic	canonicalUnit	method	exactness	constraints	sourceRefs
physics-g9-combined-gas	V2	Physics	Grade 9 Physics	GRADE_9	P1*V1*T2/(T1*P2)			m3	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-critical-angle	n1	Physics	Grade 9 Physics	GRADE_9	n2/sin(thetaC)				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-critical-angle	n2	Physics	Grade 9 Physics	GRADE_9	n1*sin(thetaC)				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-critical-angle	thetaC	Physics	Grade 9 Physics	GRADE_9	asin(n2/n1)			rad	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-frequency-wavelength	f	Physics	Grade 9 Physics	GRADE_9	v/lambda			Hz	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-frequency-wavelength	lambda	Physics	Grade 9 Physics	GRADE_9	v/f			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-frequency-wavelength	v	Physics	Grade 9 Physics	GRADE_9	f*lambda			m/s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-latent-heat	L	Physics	Grade 9 Physics	GRADE_9	Q/m			J/kg	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-latent-heat	Q	Physics	Grade 9 Physics	GRADE_9	m*L			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-latent-heat	m	Physics	Grade 9 Physics	GRADE_9	Q/L			kg	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-lens-magnification	M	Physics	Grade 9 Physics	GRADE_9	-di/do				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-lens-magnification	di	Physics	Grade 9 Physics	GRADE_9	-M*do			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-lens-magnification	do	Physics	Grade 9 Physics	GRADE_9	-di/M			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-lens-power	P	Physics	Grade 9 Physics	GRADE_9	1/f			D	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-lens-power	f	Physics	Grade 9 Physics	GRADE_9	1/P			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-linear-expansion	L0	Physics	Grade 9 Physics	GRADE_9	dL/(alpha*dT)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-linear-expansion	alpha	Physics	Grade 9 Physics	GRADE_9	dL/(L0*dT)			1/K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-linear-expansion	dL	Physics	Grade 9 Physics	GRADE_9	alpha*L0*dT			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-linear-expansion	dT	Physics	Grade 9 Physics	GRADE_9	dL/(alpha*L0)			K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-refractive-index-speed	n	Physics	Grade 9 Physics	GRADE_9	299792458/v				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-refractive-index-speed	v	Physics	Grade 9 Physics	GRADE_9	299792458/n			m/s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-snell	n1	Physics	Grade 9 Physics	GRADE_9	n2*sin(theta2)/sin(theta1)				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-snell	n2	Physics	Grade 9 Physics	GRADE_9	n1*sin(theta1)/sin(theta2)				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-snell	theta1	Physics	Grade 9 Physics	GRADE_9	asin(n2*sin(theta2)/n1)			rad	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-snell	theta2	Physics	Grade 9 Physics	GRADE_9	asin(n1*sin(theta1)/n2)			rad	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-surface-tension	F	Physics	Grade 9 Physics	GRADE_9	gamma*L			N	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-surface-tension	L	Physics	Grade 9 Physics	GRADE_9	F/gamma			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-surface-tension	gamma	Physics	Grade 9 Physics	GRADE_9	F/L			N/m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-v4-first-law	Q	Physics	Grade 9 Physics	GRADE_9	dU+W			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-first-law	W	Physics	Grade 9 Physics	GRADE_9	Q-dU			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-first-law	dU	Physics	Grade 9 Physics	GRADE_9	Q-W			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-gay-lussac	P1	Physics	Grade 9 Physics	GRADE_9	P2*T1/T2			Pa	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-gay-lussac	P2	Physics	Grade 9 Physics	GRADE_9	P1*T2/T1			Pa	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-gay-lussac	T1	Physics	Grade 9 Physics	GRADE_9	P1*T2/P2			K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-gay-lussac	T2	Physics	Grade 9 Physics	GRADE_9	P2*T1/P1			K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-heat-engine-efficiency	Qh	Physics	Grade 9 Physics	GRADE_9	W*100/eta			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-heat-engine-efficiency	W	Physics	Grade 9 Physics	GRADE_9	eta*Qh/100			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-heat-engine-efficiency	eta	Physics	Grade 9 Physics	GRADE_9	W/Qh*100			%	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-mirror-equation	di	Physics	Grade 9 Physics	GRADE_9	f*do/(do-f)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-mirror-equation	do	Physics	Grade 9 Physics	GRADE_9	f*di/(di-f)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-mirror-equation	f	Physics	Grade 9 Physics	GRADE_9	do*di/(do+di)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-sound-level	I	Physics	Grade 9 Physics	GRADE_9	1e-12*10^(beta/10)			W/m2	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-v4-sound-level	beta	Physics	Grade 9 Physics	GRADE_9	10*log10(I/1e-12)			dB	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	UZB_G9_OFFICIAL_TEXTBOOK_AND_LABS|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
physics-g9-wave-period	T	Physics	Grade 9 Physics	GRADE_9	1/f			s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-g9-wave-period	f	Physics	Grade 9 Physics	GRADE_9	1/T			Hz	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
physics-heat-energy	Q	Physics	Physics	GENERAL	m*c*dT			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative | c must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-heat-energy	c	Physics	Physics	GENERAL	Q/(m*dT)			J/(kg·K)	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative | c must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-heat-energy	dT	Physics	Physics	GENERAL	Q/(m*c)			K	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative | c must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-heat-energy	m	Physics	Physics	GENERAL	Q/(c*dT)			kg	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative | c must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-ideal-lens	di	Physics	Physics	GENERAL	1/(1/f-1/do)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
physics-ideal-lens	do	Physics	Physics	GENERAL	1/(1/f-1/di)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
physics-ideal-lens	f	Physics	Physics	GENERAL	1/(1/do+1/di)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
physics-impulse	F	Physics	Physics	GENERAL	J/t			N	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	t must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-impulse	J	Physics	Physics	GENERAL	F*t			N·s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	t must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-impulse	t	Physics	Physics	GENERAL	J/F			s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	t must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-kinetic-energy	KE	Physics	Physics	GENERAL	0.5*m*v^2			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	KE must be non-negative | m must be non-negative | v must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-kinetic-energy	m	Physics	Physics	GENERAL	2*KE/v^2			kg	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	KE must be non-negative | m must be non-negative | v must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-kinetic-energy	v	Physics	Physics	GENERAL	sqrt(2*KE/m)			m/s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	KE must be non-negative | m must be non-negative | v must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-momentum	m	Physics	Physics	GENERAL	p/v			kg	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-momentum	p	Physics	Physics	GENERAL	m*v			kg·m/s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-momentum	v	Physics	Physics	GENERAL	p/m			m/s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-ohms-law	I	Physics	Physics	GENERAL	V/R			A	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	R must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-ohms-law	R	Physics	Physics	GENERAL	V/I			Ω	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	R must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-ohms-law	V	Physics	Physics	GENERAL	I*R			V	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	R must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-potential-energy	PE	Physics	Physics	GENERAL	m*g*h			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative | g must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-potential-energy	g	Physics	Physics	GENERAL	PE/(m*h)			m/s²	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative | g must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-potential-energy	h	Physics	Physics	GENERAL	PE/(m*g)			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative | g must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-potential-energy	m	Physics	Physics	GENERAL	PE/(g*h)			kg	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	m must be non-negative | g must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-power-work-time	P	Physics	Physics	GENERAL	W/t			W	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	t must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-power-work-time	W	Physics	Physics	GENERAL	P*t			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	t must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-power-work-time	t	Physics	Physics	GENERAL	W/P			s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	t must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-pressure	A	Physics	Physics	GENERAL	F/p			m²	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	A must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-pressure	F	Physics	Physics	GENERAL	p*A			N	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	A must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-pressure	p	Physics	Physics	GENERAL	F/A			Pa	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	A must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-speed	d	Physics	Physics	GENERAL	v*t			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	v must be non-negative | d must be non-negative | t must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-speed	t	Physics	Physics	GENERAL	d/v			s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	v must be non-negative | d must be non-negative | t must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-speed	v	Physics	Physics	GENERAL	d/t			m/s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	v must be non-negative | d must be non-negative | t must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-torque	F	Physics	Physics	GENERAL	tau/r			N	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	r must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-torque	r	Physics	Physics	GENERAL	tau/F			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	r must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-torque	tau	Physics	Physics	GENERAL	F*r			N·m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	r must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-wave-speed	f	Physics	Physics	GENERAL	v/lambda			Hz	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	v must be non-negative | f must be non-negative | lambda must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-wave-speed	lambda	Physics	Physics	GENERAL	v/f			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	v must be non-negative | f must be non-negative | lambda must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-wave-speed	v	Physics	Physics	GENERAL	f*lambda			m/s	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	v must be non-negative | f must be non-negative | lambda must be non-negative	BACKEND_1_1_VERIFIED_BASELINE
physics-work	F	Physics	Physics	GENERAL	W/d			N	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
physics-work	W	Physics	Physics	GENERAL	F*d			J	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
physics-work	d	Physics	Physics	GENERAL	W/F			m	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
ratio-proportion	a	Math	Arithmetic	GENERAL	b*c/d				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
ratio-proportion	b	Math	Arithmetic	GENERAL	a*d/c				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
ratio-proportion	c	Math	Arithmetic	GENERAL	a*d/b				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
ratio-proportion	d	Math	Arithmetic	GENERAL	b*c/a				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED		BACKEND_1_1_VERIFIED_BASELINE
stats-v4-binomial-mean	mu	Statistics	Statistics Expansion	GENERAL	n*p				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
stats-v4-binomial-mean	n	Statistics	Statistics Expansion	GENERAL	mu/p				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
stats-v4-binomial-mean	p	Statistics	Statistics Expansion	GENERAL	mu/n				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
stats-v4-coefficient-variation	CV	Statistics	Statistics Expansion	GENERAL	sigma/mu*100			%	CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-coefficient-variation	mu	Statistics	Statistics Expansion	GENERAL	sigma*100/CV				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-coefficient-variation	sigma	Statistics	Statistics Expansion	GENERAL	CV*mu/100				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-margin-error	E	Statistics	Statistics Expansion	GENERAL	z*sigma/sqrt(n)				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-margin-error	n	Statistics	Statistics Expansion	GENERAL	(z*sigma/E)^2				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-margin-error	sigma	Statistics	Statistics Expansion	GENERAL	E*sqrt(n)/z				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-margin-error	z	Statistics	Statistics Expansion	GENERAL	E*sqrt(n)/sigma				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-sample-size	E	Statistics	Statistics Expansion	GENERAL	z*sigma/sqrt(n)				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-sample-size	n	Statistics	Statistics Expansion	GENERAL	(z*sigma/E)^2				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-sample-size	sigma	Statistics	Statistics Expansion	GENERAL	E*sqrt(n)/z				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-sample-size	z	Statistics	Statistics Expansion	GENERAL	E*sqrt(n)/sigma				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	Declared domain constraints are enforced; missing values are never guessed.	OPENSTAX_INTRODUCTORY_STATISTICS_2E|V4_ORIGINAL_MISSION|V4_SUBJECT_EXPANSION
stats-v4-standard-error	SE	Statistics	Statistics Expansion	GENERAL	sigma/sqrt(n)				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
stats-v4-standard-error	n	Statistics	Statistics Expansion	GENERAL	(sigma/SE)^2				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
stats-v4-standard-error	sigma	Statistics	Statistics Expansion	GENERAL	SE*sqrt(n)				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
stats-v4-z-score	mu	Statistics	Statistics Expansion	GENERAL	x-z*sigma				CLOSED_FORM_NUMERIC	EXACT_WHEN_DECLARED	All declared domain constraints are enforced; required values may not be guessed.	V4_DETERMINISTIC_CATALOG|V4_ORIGINAL_MISSION
